	GEN16	district	party	femaleis1	19
3717	1.0	LAK	REP	0	5
3718	1.0	HIL	REP	0	5
3719	0.0	ORA	DEM	0	3
3720	1.0	SUM	REP	0	5
3721	1.0	SAR	REP	0	5
3722	1.0	HIG	REP	1	5
3723	1.0	CHA	DEM	1	5
3724	1.0	PAL	DEM	1	3
3725	1.0	BAY	DEM	1	5
3726	0.0	HIL	DEM	0	4
3727	0.0	MRT	DEM	0	5
3728	1.0	VOL	REP	0	5
3729	1.0	VOL	DEM	1	5
3730	1.0	PIN	DEM	0	3
3731	1.0	MAN	REP	1	5
3732	1.0	DUV	DEM	1	3
3733	1.0	CHA	REP	0	5
3734	1.0	SAN	REP	1	5
3735	1.0	IND	REP	0	5
3736	0.0	DAD	DEM	0	3
3737	1.0	OKE	DEM	0	5
3738	1.0	PAL	REP	1	5
3739	1.0	CLL	DEM	1	5
3740	1.0	OSC	NPA	0	4
3741	1.0	DIX	REP	0	5
3742	1.0	STJ	REP	0	5
3743	1.0	POL	DEM	1	5
3744	1.0	DAD	DEM	0	4
3745	1.0	MRT	REP	1	5
3746	1.0	POL	REP	1	5
3747	0.0	DAD	NPA	1	5
3748	1.0	HIL	REP	0	5
3749	1.0	ORA	NPA	1	5
3750	1.0	LAK	INT	1	5
3751	1.0	PAS	NPA	0	5
3752	1.0	DUV	REP	0	5
3753	0.0	DAD	NPA	1	4
3754	1.0	BRO	DEM	1	5
3755	1.0	ORA	DEM	0	3
3756	0.0	STJ	REP	1	5
3757	1.0	BRE	REP	0	5
3758	1.0	BRO	DEM	1	5
3759	1.0	PAS	DEM	1	5
3760	1.0	ORA	DEM	1	4
3761	1.0	HIG	NPA	0	5
3762	1.0	BRO	NPA	0	6
3763	1.0	SUM	NPA	0	5
3764	1.0	ESC	REP	0	5
3765	1.0	LEE	NPA	0	5
3766	1.0	OSC	DEM	1	5
3767	1.0	CLL	REP	0	5
3768	1.0	MAN	REP	0	5
3769	1.0	SAR	DEM	1	5
3770	0.0	HER	NPA	1	5
3771	1.0	BRO	DEM	0	5
3772	0.0	ORA	REP	1	5
3773	0.0	DAD	REP	0	4
3774	0.0	HIL	DEM	1	4
3775	1.0	CLL	REP	0	5
3776	1.0	MAN	NPA	0	5
3777	1.0	TAY	DEM	0	2
3778	1.0	BRE	NPA	0	5
3779	1.0	PIN	NPA	1	5
3780	1.0	STL	DEM	0	5
3781	1.0	STL	NPA	0	5
3782	1.0	DAD	NPA	1	4
3783	1.0	MRT	NPA	0	5
3784	1.0	DAD	DEM	1	4
3785	1.0	PAS	REP	0	5
3786	0.0	DAD	DEM	1	4
3787	1.0	STJ	NPA	1	5
3788	1.0	PAL	DEM	1	4
3789	1.0	HIL	DEM	0	3
3790	1.0	DAD	REP	0	5
3791	1.0	DAD	REP	1	5
3792	1.0	POL	DEM	0	3
3793	1.0	DAD	NPA	0	4
3794	1.0	DAD	NPA	1	5
3795	1.0	DUV	REP	1	5
3796	0.0	BRO	NPA	0	9
3797	1.0	BRO	DEM	1	3
3798	1.0	ORA	DEM	1	5
3799	0.0	PIN	REP	1	5
3800	1.0	PAL	DEM	1	5
3801	1.0	BRE	REP	0	5
3802	1.0	DUV	NPA	0	5
3803	1.0	PIN	NPA	0	5
3804	1.0	DAD	NPA	1	4
3805	1.0	ALA	REP	1	5
3806	1.0	ESC	DEM	1	3
3807	1.0	LEE	NPA	1	4
3808	1.0	ORA	DEM	1	5
3809	1.0	LEO	DEM	1	5
3810	1.0	BRO	DEM	1	4
3811	1.0	PIN	DEM	1	5
3812	0.0	PAL	REP	1	5
3813	1.0	ORA	REP	1	4
3814	1.0	DAD	DEM	0	3
3815	1.0	MAN	REP	0	5
3816	1.0	SAR	DEM	0	5
3817	1.0	PAL	DEM	1	5
3818	1.0	SEM	NPA	1	5
3819	1.0	DES	DEM	1	5
3820	1.0	PAL	NPA	0	4
3821	1.0	CLL	NPA	1	4
3822	1.0	ORA	DEM	0	3
3823	1.0	DAD	DEM	1	3
3824	1.0	ALA	DEM	0	5
3825	1.0	IND	REP	1	5
3826	1.0	ORA	REP	1	5
3827	1.0	SEM	REP	0	5
3828	0.0	DAD	DEM	1	4
3829	0.0	PAS	NPA	0	5
3830	1.0	BRO	NPA	0	6
3831	1.0	DUV	REP	0	5
3832	1.0	DAD	DEM	0	4
3833	1.0	BRE	INT	1	5
3834	1.0	BRO	REP	0	5
3835	1.0	PAL	REP	0	5
3836	1.0	BAY	NPA	0	5
3837	0.0	OKA	REP	1	5
3838	1.0	STL	REP	1	5
3839	1.0	CIT	DEM	1	6
3840	1.0	DUV	REP	1	4
3841	1.0	LEE	NPA	0	5
3842	1.0	DAD	REP	1	4
3843	1.0	PIN	NPA	0	5
3844	1.0	VOL	REP	1	5
3845	0.0	HIL	DEM	1	5
3846	0.0	POL	DEM	1	2
3847	1.0	VOL	DEM	1	3
3848	0.0	VOL	DEM	0	5
3849	1.0	PAL	DEM	0	5
3850	1.0	BRO	DEM	0	3
3851	1.0	PAL	NPA	1	5
3852	0.0	PAL	NPA	1	2
3853	1.0	OSC	REP	0	4
3854	0.0	MAN	DEM	1	5
3855	1.0	PIN	NPA	1	5
3856	1.0	SEM	REP	1	5
3857	1.0	PAL	DEM	1	5
3858	1.0	ORA	NPA	1	4
3859	1.0	PIN	NPA	1	5
3860	1.0	CLL	DEM	0	5
3861	1.0	HIL	DEM	1	3
3862	1.0	SEM	DEM	1	5
3863	1.0	STJ	REP	1	5
3864	1.0	DAD	REP	0	4
3865	1.0	POL	REP	1	5
3866	0.0	ORA	REP	0	5
3867	1.0	HIL	REP	1	5
3868	1.0	HIL	DEM	0	5
3869	1.0	DAD	REP	0	4
3870	1.0	BRO	NPA	1	5
3871	1.0	DAD	NPA	0	3
3872	1.0	LEO	REP	1	5
3873	1.0	PAL	NPA	0	5
3874	1.0	HIG	REP	0	5
3875	1.0	ALA	REP	0	5
3876	1.0	ORA	REP	0	5
3877	1.0	PAS	DEM	1	5
3878	1.0	DAD	DEM	0	4
3879	1.0	DAD	DEM	0	4
3880	1.0	HIL	REP	1	5
3881	1.0	SEM	NPA	1	4
3882	1.0	BRO	NPA	1	5
3883	1.0	OKA	DEM	1	5
3884	1.0	PIN	DEM	1	5
3885	1.0	VOL	DEM	0	4
3886	1.0	MAN	REP	1	5
3887	0.0	LEE	REP	0	5
3888	1.0	PAS	DEM	1	3
3889	1.0	DAD	DEM	0	9
3890	1.0	DUV	DEM	0	3
3891	1.0	LEE	NPA	0	5
3892	1.0	DAD	DEM	1	5
3893	1.0	POL	REP	1	5
3894	1.0	JAC	REP	0	5
3895	1.0	GAD	DEM	0	5
3896	0.0	BRE	DEM	1	5
3897	1.0	PIN	REP	1	5
3898	1.0	DUV	NPA	0	5
3899	1.0	CLA	REP	0	5
3900	1.0	BRO	DEM	1	3
3901	1.0	ESC	REP	0	5
3902	1.0	HIL	REP	0	5
3903	0.0	BRO	DEM	0	5
3904	1.0	DAD	REP	0	4
3905	0.0	BRO	DEM	1	5
3906	1.0	DAD	NPA	0	4
3907	1.0	CLA	REP	1	5
3908	1.0	MAN	DEM	0	5
3909	1.0	CLA	REP	1	5
3910	1.0	MRN	REP	0	5
3911	1.0	PIN	DEM	1	6
3912	1.0	PIN	REP	1	5
3913	0.0	MRN	NPA	0	2
3914	0.0	STJ	REP	1	5
3915	1.0	DAD	REP	1	4
3916	0.0	PAL	NPA	1	5
3917	1.0	MRT	REP	1	4
3918	0.0	HIL	REP	0	5
3919	0.0	BAY	NPA	0	5
3920	1.0	OSC	DEM	1	3
3921	1.0	HER	DEM	1	5
3922	1.0	FLA	NPA	0	5
3923	1.0	VOL	REP	0	5
3924	1.0	PAS	DEM	1	5
3925	1.0	STJ	REP	0	5
3926	0.0	OKA	REP	1	5
3927	1.0	POL	REP	1	5
3928	1.0	BRE	REP	1	5
3929	1.0	HIL	DEM	0	2
3930	1.0	ORA	REP	0	5
3931	1.0	BRO	DEM	1	5
3932	1.0	CHA	REP	0	5
3933	0.0	OKA	REP	1	5
3934	1.0	VOL	NPA	1	4
3935	0.0	STL	NPA	0	5
3936	1.0	SAR	DEM	1	5
3937	1.0	PAL	DEM	1	5
3938	1.0	BRO	DEM	0	4
3939	1.0	DUV	REP	0	5
3940	1.0	DAD	REP	0	4
3941	1.0	BRE	REP	0	5
3942	1.0	FLA	REP	0	5
3943	1.0	HIL	REP	1	7
3944	1.0	DUV	REP	0	5
3945	1.0	MRN	INT	0	5
3946	1.0	SAR	REP	1	5
3947	1.0	LEE	REP	1	5
3948	1.0	ALA	DEM	1	5
3949	0.0	DAD	DEM	1	6
3950	1.0	WAL	NPA	0	5
3951	1.0	BRO	REP	0	4
3952	1.0	DAD	REP	1	5
3953	1.0	BRE	DEM	0	4
3954	1.0	BAY	REP	0	5
3955	1.0	MAN	REP	0	5
3956	1.0	DAD	DEM	0	4
3957	1.0	DAD	DEM	0	5
3958	0.0	HIL	REP	1	5
3959	0.0	OSC	NPA	1	4
3960	1.0	DAD	DEM	1	4
3961	1.0	CIT	DEM	1	5
3962	1.0	HIL	DEM	1	5
3963	1.0	PAS	NPA	0	6
3964	1.0	PIN	NPA	0	4
3965	0.0	MAN	NPA	0	5
3966	1.0	OKA	REP	0	5
3967	1.0	BRO	DEM	1	3
3968	1.0	SAN	REP	0	5
3969	0.0	DAD	DEM	1	4
3970	1.0	MAN	DEM	1	5
3971	1.0	PAL	DEM	1	5
3972	1.0	DAD	NPA	0	9
3973	1.0	PAL	NPA	1	4
3974	1.0	PIN	REP	0	5
3975	1.0	ORA	DEM	0	4
3976	0.0	DAD	NPA	1	5
3977	1.0	PAL	DEM	0	5
3978	1.0	LEE	REP	0	6
3979	1.0	DUV	DEM	0	5
3980	1.0	BRE	DEM	0	3
3981	0.0	LAK	NPA	1	5
3982	1.0	ORA	DEM	0	5
3983	1.0	PAL	DEM	1	5
3984	1.0	POL	REP	1	5
3985	1.0	ESC	REP	1	5
3986	1.0	LEO	REP	0	5
3987	1.0	BRE	NPA	1	5
3988	1.0	MRN	DEM	0	5
3989	0.0	ORA	DEM	0	4
3990	1.0	PAL	DEM	0	5
3991	1.0	DAD	DEM	1	9
3992	1.0	PAS	NPA	1	5
3993	1.0	DUV	REP	1	3
3994	1.0	DAD	DEM	0	3
3995	1.0	SAR	NPA	0	5
3996	1.0	ORA	DEM	0	3
3997	0.0	ORA	DEM	0	5
3998	1.0	ORA	REP	1	5
3999	1.0	PAL	DEM	1	5
4000	0.0	BRO	NPA	1	5
4001	1.0	LEE	REP	1	5
4002	1.0	DAD	DEM	1	4
4003	1.0	MRN	NPA	1	5
4004	1.0	POL	DEM	1	4
4005	1.0	PIN	REP	1	5
4006	1.0	STJ	REP	0	5
4007	1.0	SAN	REP	0	5
4008	0.0	STJ	NPA	0	3
4009	1.0	PAS	REP	1	5
4010	1.0	PIN	REP	0	5
4011	1.0	BRE	DEM	0	1
4012	1.0	MAN	REP	0	6
4013	0.0	PIN	NPA	0	9
4014	1.0	HEN	DEM	0	5
4015	1.0	DAD	DEM	0	3
4016	1.0	PIN	REP	1	5
4017	1.0	CIT	NPA	0	5
4018	1.0	HIL	REP	0	5
4019	1.0	LEV	DEM	0	5
4020	1.0	MRN	REP	1	5
4021	1.0	LEO	INT	0	5
4022	1.0	BRO	NPA	1	4
4023	1.0	VOL	REP	0	4
4024	0.0	PAL	REP	0	5
4025	1.0	POL	REP	1	5
4026	1.0	MRT	REP	0	5
4027	0.0	DAD	NPA	1	4
4028	1.0	DAD	NPA	1	4
4029	1.0	SAR	NPA	1	5
4030	1.0	ESC	NPA	1	5
4031	0.0	VOL	DEM	1	5
4032	1.0	BRE	DEM	1	5
4033	1.0	PAL	REP	0	5
4034	1.0	PIN	REP	0	4
4035	1.0	BRO	NPA	1	4
4036	0.0	IND	NPA	1	5
4037	0.0	STL	REP	1	6
4038	1.0	SUW	NPA	1	5
4039	1.0	PAL	NPA	1	5
4040	1.0	ESC	REP	1	5
4041	1.0	LAK	DEM	0	6
4042	1.0	DUV	NPA	0	5
4043	1.0	CLM	DEM	1	3
4044	1.0	HIL	NPA	0	5
4045	1.0	JAC	DEM	1	3
4046	1.0	STL	REP	1	5
4047	1.0	HIG	NPA	1	5
4048	1.0	HIL	DEM	1	5
4049	1.0	ORA	REP	0	4
4050	1.0	DAD	NPA	0	4
4051	1.0	ALA	DEM	1	5
4052	1.0	ALA	REP	0	5
4053	1.0	POL	NPA	1	4
4054	1.0	ORA	NPA	1	4
4055	1.0	HIL	DEM	1	4
4056	1.0	LEE	REP	0	5
4057	1.0	POL	REP	0	5
4058	1.0	MAN	REP	0	5
4059	1.0	HIL	REP	0	5
4060	1.0	POL	DEM	0	3
4061	1.0	BRO	DEM	0	4
4062	1.0	HIL	DEM	0	5
4063	1.0	DAD	DEM	1	7
4064	1.0	PIN	DEM	0	5
4065	1.0	BRO	REP	0	5
4066	1.0	WAK	NPA	0	5
4067	1.0	DAD	DEM	1	4
4068	0.0	MAN	NPA	1	5
4069	1.0	LEE	REP	1	5
4070	0.0	POL	DEM	1	3
4071	1.0	SAR	NPA	1	5
4072	0.0	ESC	DEM	1	5
4073	1.0	STL	DEM	1	2
4074	0.0	PAL	REP	0	5
4075	1.0	LAK	REP	0	5
4076	1.0	BAY	DEM	0	5
4077	1.0	ORA	REP	1	5
4078	1.0	PIN	REP	1	5
4079	1.0	BRO	NPA	0	5
4080	1.0	ORA	DEM	0	4
4081	1.0	IND	NPA	0	4
4082	1.0	PAS	DEM	0	5
4083	0.0	ORA	REP	0	5
4084	1.0	BRO	REP	1	5
4085	1.0	POL	DEM	1	4
4086	1.0	DAD	NPA	0	4
4087	1.0	MAN	REP	1	5
4088	1.0	MAN	LPF	0	5
4089	1.0	PAL	DEM	1	5
4090	1.0	DUV	DEM	1	3
4091	1.0	DAD	DEM	1	3
4092	1.0	ESC	REP	1	5
4093	1.0	BRO	REP	0	5
4094	1.0	HIL	NPA	0	6
4095	1.0	ORA	NPA	0	9
4096	1.0	STL	INT	1	5
4097	1.0	ESC	REP	1	5
4098	0.0	HIG	REP	1	5
4099	0.0	SAR	REP	0	5
4100	1.0	CIT	DEM	0	5
4101	1.0	SEM	REP	1	5
4102	1.0	BRO	DEM	0	7
4103	0.0	BRE	NPA	1	9
4104	0.0	MON	REP	1	5
4105	1.0	HIL	DEM	1	3
4106	1.0	DUV	REP	0	5
4107	1.0	ALA	DEM	1	3
4108	1.0	LAK	REP	1	5
4109	0.0	BRO	NPA	0	9
4110	1.0	GAD	NPA	1	5
4111	1.0	PIN	NPA	1	5
4112	1.0	SAN	REP	1	5
4113	1.0	HIL	DEM	0	9
4114	1.0	HIL	DEM	0	5
4115	1.0	DUV	REP	0	5
4116	1.0	PAS	NPA	1	4
4117	1.0	PIN	REP	1	5
4118	1.0	PIN	DEM	0	4
4119	1.0	DUV	INT	0	5
4120	1.0	UNI	DEM	0	5
4121	1.0	GAD	REP	1	5
4122	1.0	DAD	REP	1	5
4123	1.0	MON	DEM	0	5
4124	0.0	DAD	DEM	0	4
4125	1.0	LAK	DEM	0	5
4126	1.0	DUV	REP	0	5
4127	1.0	HIL	DEM	0	5
4128	0.0	STJ	NPA	1	5
4129	1.0	POL	DEM	0	5
4130	1.0	MRN	REP	1	5
4131	1.0	BRE	REP	1	5
4132	1.0	HIL	DEM	1	4
4133	1.0	SUM	REP	1	5
4134	1.0	DAD	DEM	1	3
4135	1.0	ORA	DEM	1	3
4136	1.0	SAR	DEM	0	5
4137	1.0	LEV	REP	0	5
4138	1.0	MRT	REP	1	5
4139	1.0	ALA	DEM	1	3
4140	1.0	PAL	DEM	1	5
4141	1.0	HIL	REP	1	4
4142	1.0	BRO	DEM	1	2
4143	1.0	LEE	REP	1	5
4144	1.0	HIL	NPA	1	5
4145	1.0	PIN	DEM	0	5
4146	1.0	PAL	REP	1	2
4147	1.0	PIN	DEM	1	5
4148	1.0	MON	NPA	1	5
4149	1.0	ALA	DEM	0	5
4150	1.0	CHA	NPA	1	5
4151	1.0	CLL	REP	0	5
4152	1.0	PAS	REP	0	5
4153	1.0	DUV	REP	1	5
4154	1.0	STJ	REP	0	5
4155	1.0	PIN	NPA	1	5
4156	1.0	LEE	NPA	1	3
4157	0.0	STJ	NPA	0	4
4158	1.0	LAK	INT	0	5
4159	1.0	HIL	REP	0	5
4160	1.0	ORA	REP	1	2
4161	1.0	POL	NPA	1	5
4162	0.0	DAD	NPA	0	5
4163	0.0	HIL	DEM	1	5
4164	1.0	MAN	REP	0	5
4165	1.0	BRO	NPA	0	3
4166	1.0	SEM	NPA	1	5
4167	1.0	DES	NPA	1	2
4168	1.0	PAL	REP	1	4
4169	1.0	STL	REP	0	5
4170	1.0	LEO	DEM	1	3
4171	1.0	DAD	NPA	0	9
4172	1.0	DAD	REP	0	4
4173	1.0	PIN	REP	0	5
4174	1.0	CIT	REP	1	5
4175	0.0	CLA	DEM	1	2
4176	1.0	LEE	REP	0	5
4177	0.0	ALA	NPA	0	4
4178	0.0	BRO	NPA	1	5
4179	1.0	IND	REP	0	5
4180	1.0	SAN	DEM	1	5
4181	1.0	PAL	REP	0	5
4182	1.0	ALA	DEM	0	5
4183	1.0	LEO	DEM	0	6
4184	1.0	BRE	REP	1	5
4185	1.0	PAL	INT	0	5
4186	0.0	DAD	DEM	1	5
4187	0.0	ORA	DEM	0	3
4188	1.0	ORA	NPA	0	5
4189	1.0	MRT	REP	0	5
4190	1.0	SAN	REP	1	5
4191	1.0	DUV	REP	0	5
4192	1.0	HIL	DEM	0	3
4193	1.0	PUT	DEM	1	4
4194	1.0	PAS	REP	1	5
4195	1.0	HIG	REP	1	3
4196	1.0	PAL	NPA	0	5
4197	1.0	PAS	REP	0	5
4198	1.0	DAD	NPA	1	4
4199	1.0	PIN	LPF	0	5
4200	1.0	DAD	REP	0	5
4201	1.0	PIN	REP	0	5
4202	0.0	HAR	REP	0	5
4203	1.0	VOL	NPA	1	5
4204	0.0	LEE	NPA	1	5
4205	1.0	HIL	DEM	1	5
4206	1.0	VOL	REP	0	5
4207	1.0	PAL	DEM	1	2
4208	1.0	DUV	REP	1	5
4209	1.0	BRO	DEM	0	4
4210	1.0	WAS	REP	0	5
4211	1.0	DUV	INT	0	3
4212	1.0	SEM	DEM	0	5
4213	1.0	BRE	REP	0	5
4214	1.0	MRN	DEM	1	5
4215	0.0	BRO	REP	1	5
4216	1.0	HIL	REP	1	5
4217	1.0	BRO	REP	0	5
4218	1.0	DAD	DEM	1	4
4219	1.0	MRN	DEM	1	5
4220	1.0	LAK	NPA	1	5
4221	0.0	BRE	DEM	0	3
4222	1.0	BRE	NPA	1	5
4223	1.0	HIL	REP	0	5
4224	1.0	BRE	REP	1	5
4225	1.0	HIL	REP	1	5
4226	1.0	HIL	REP	0	4
4227	0.0	DAD	NPA	0	5
4228	1.0	LAK	REP	1	5
4229	1.0	HIL	REP	0	5
4230	1.0	POL	DEM	0	5
4231	1.0	BRO	DEM	0	4
4232	1.0	PAL	NPA	1	4
4233	0.0	ORA	NPA	1	3
4234	1.0	SEM	DEM	1	3
4235	1.0	BRO	DEM	0	4
4236	0.0	ORA	NPA	1	5
4237	1.0	DAD	NPA	0	4
4238	0.0	BRO	DEM	1	4
4239	1.0	ORA	DEM	0	3
4240	0.0	PAS	REP	0	5
4241	1.0	VOL	REP	1	5
4242	1.0	HIL	DEM	1	4
4243	1.0	DUV	REP	0	5
4244	1.0	PIN	DEM	1	5
4245	1.0	MAN	DEM	1	5
4246	1.0	OSC	NPA	1	6
4247	1.0	ORA	REP	1	5
4248	1.0	MRT	DEM	1	3
4249	1.0	POL	REP	0	5
4250	0.0	DAD	NPA	1	4
4251	1.0	PAL	REP	1	5
4252	0.0	STL	NPA	1	5
4253	1.0	BRO	DEM	0	3
4254	1.0	POL	NPA	0	5
4255	1.0	MAN	REP	1	5
4256	1.0	MRN	REP	1	5
4257	0.0	POL	REP	1	5
4258	1.0	HIL	DEM	0	3
4259	1.0	STL	DEM	1	5
4260	1.0	STL	REP	1	5
4261	1.0	DAD	NPA	1	5
4262	1.0	DAD	DEM	0	4
4263	0.0	PAS	NPA	1	4
4264	0.0	CLL	NPA	0	3
4265	1.0	BRO	DEM	1	5
4266	0.0	POL	DEM	0	5
4267	1.0	SAR	NPA	1	5
4268	1.0	BRO	DEM	1	5
4269	1.0	PAL	DEM	1	3
4270	1.0	DAD	DEM	1	3
4271	1.0	MRN	NPA	1	5
4272	1.0	OSC	REP	1	5
4273	1.0	DAD	REP	0	3
4274	1.0	MRN	DEM	0	5
4275	1.0	ALA	NPA	1	4
4276	1.0	ORA	INT	1	5
4277	0.0	PAL	REP	0	4
4278	1.0	HEN	DEM	0	3
4279	1.0	GAD	DEM	1	5
4280	1.0	PAS	REP	0	4
4281	1.0	OSC	INT	0	4
4282	1.0	SAR	DEM	1	5
4283	1.0	PIN	REP	1	5
4284	1.0	LAK	NPA	0	3
4285	1.0	BRO	NPA	0	5
4286	1.0	ESC	REP	1	5
4287	1.0	PAL	REP	0	5
4288	1.0	DUV	DEM	1	4
4289	1.0	DUV	DEM	0	4
4290	1.0	LAK	DEM	1	5
4291	1.0	BRO	NPA	0	9
4292	1.0	BRO	DEM	1	5
4293	1.0	BRO	NPA	0	3
4294	1.0	STJ	REP	1	5
4295	1.0	PAL	REP	1	9
4296	0.0	DAD	NPA	1	5
4297	1.0	SUM	REP	0	5
4298	1.0	PAS	REP	0	5
4299	1.0	PAL	REP	1	5
4300	1.0	LEE	REP	1	5
4301	1.0	HIL	REP	1	5
4302	1.0	VOL	NPA	1	5
4303	1.0	PAS	DEM	1	5
4304	1.0	NAS	REP	0	5
4305	1.0	PIN	DEM	0	4
4306	1.0	LEE	REP	1	5
4307	1.0	PAS	REP	1	5
4308	1.0	SEM	REP	1	5
4309	1.0	NAS	REP	0	5
4310	1.0	BRO	DEM	0	3
4311	1.0	PAL	DEM	1	5
4312	1.0	ESC	NPA	1	5
4313	1.0	BRO	REP	0	5
4314	1.0	CLL	NPA	0	5
4315	1.0	HIL	REP	0	5
4316	1.0	SUM	REP	0	5
4317	1.0	BRE	NPA	0	4
4318	1.0	BRE	REP	1	5
4319	1.0	BRO	DEM	0	3
4320	1.0	MRN	REP	1	5
4321	1.0	PAS	REP	1	5
4322	1.0	BRE	NPA	1	5
4323	1.0	STL	DEM	1	5
4324	1.0	LEE	REP	0	5
4325	1.0	LEE	REP	1	5
4326	1.0	STL	DEM	0	3
4327	0.0	SAR	DEM	1	3
4328	1.0	ALA	DEM	1	5
4329	1.0	SAR	DEM	1	5
4330	0.0	ORA	DEM	0	3
4331	0.0	POL	NPA	0	5
4332	1.0	DUV	REP	0	5
4333	1.0	CLM	NPA	0	6
4334	1.0	DAD	REP	0	4
4335	1.0	PAS	NPA	1	5
4336	1.0	SEM	INT	1	5
4337	0.0	HIL	DEM	0	4
4338	0.0	DAD	DEM	1	5
4339	1.0	HIL	DEM	0	3
4340	1.0	DUV	DEM	0	5
4341	0.0	SAR	REP	1	5
4342	1.0	CLM	NPA	1	5
4343	1.0	PAS	REP	1	5
4344	1.0	PAL	DEM	1	5
4345	0.0	DAD	DEM	0	3
4346	1.0	LEE	REP	0	5
4347	0.0	POL	NPA	0	5
4348	0.0	BRO	NPA	0	3
4349	1.0	BRO	DEM	1	4
4350	1.0	MAN	REP	0	5
4351	1.0	PIN	REP	0	5
4352	1.0	BRO	DEM	0	4
4353	0.0	PAL	DEM	0	5
4354	1.0	DAD	DEM	1	6
4355	1.0	BRO	DEM	1	3
4356	1.0	LEE	DEM	1	5
4357	1.0	DUV	REP	1	5
4358	1.0	HIL	NPA	0	2
4359	1.0	OSC	REP	1	5
4360	0.0	PAL	NPA	1	4
4361	1.0	ORA	REP	1	7
4362	1.0	DAD	REP	0	4
4363	1.0	SUM	NPA	1	5
4364	1.0	CHA	DEM	0	5
4365	1.0	BRO	NPA	0	5
4366	1.0	SAR	DEM	1	5
4367	1.0	CLA	NPA	1	5
4368	1.0	LEE	REP	1	5
4369	1.0	BRE	REP	0	5
4370	1.0	STJ	REP	0	5
4371	1.0	HAR	REP	0	5
4372	1.0	BRE	REP	1	4
4373	1.0	BRA	REP	0	5
4374	1.0	PIN	DEM	0	5
4375	1.0	POL	NPA	1	4
4376	1.0	PIN	INT	0	3
4377	0.0	MAN	NPA	1	5
4378	1.0	ORA	DEM	0	5
4379	1.0	CLA	REP	0	5
4380	1.0	ORA	DEM	1	5
4381	0.0	BRE	NPA	1	5
4382	0.0	SAN	REP	1	5
4383	1.0	DAD	REP	1	4
4384	1.0	POL	NPA	0	5
4385	1.0	HIL	NPA	0	4
4386	1.0	SEM	DEM	0	5
4387	1.0	BRO	REP	1	5
4388	1.0	BRO	DEM	0	3
4389	1.0	LEO	REP	1	5
4390	1.0	POL	REP	0	5
4391	1.0	BRE	NPA	1	5
4392	1.0	DAD	NPA	1	5
4393	1.0	PAS	DEM	0	5
4394	1.0	MAN	DEM	1	3
4395	0.0	PAL	NPA	0	3
4396	1.0	STL	REP	0	5
4397	1.0	DAD	DEM	1	9
4398	1.0	BRO	DEM	1	4
4399	1.0	HIL	NPA	0	2
4400	1.0	PIN	NPA	0	5
4401	1.0	SEM	DEM	1	5
4402	1.0	DAD	REP	1	4
4403	0.0	DAD	DEM	0	4
4404	1.0	PIN	DEM	1	5
4405	1.0	DAD	DEM	1	5
4406	0.0	ESC	DEM	0	3
4407	0.0	DAD	DEM	1	4
4408	1.0	PAL	REP	1	5
4409	0.0	HIL	NPA	0	2
4410	1.0	DAD	NPA	0	4
4411	1.0	GAD	DEM	1	3
4412	1.0	OSC	REP	0	5
4413	0.0	HIL	NPA	1	3
4414	1.0	SEM	REP	0	5
4415	0.0	PIN	REP	0	5
4416	1.0	IND	REP	0	5
4417	1.0	HIL	REP	1	5
4418	1.0	BRE	REP	0	5
4419	1.0	BRO	DEM	1	3
4420	1.0	HIL	DEM	1	4
4421	1.0	GLA	DEM	1	3
4422	1.0	HIL	DEM	0	4
4423	1.0	PAL	REP	0	5
4424	0.0	MRN	DEM	1	5
4425	1.0	DAD	DEM	0	3
4426	1.0	ORA	DEM	0	5
4427	1.0	DAD	DEM	1	5
4428	1.0	PAL	REP	0	5
4429	1.0	ORA	NPA	1	3
4430	1.0	DAD	NPA	1	3
4431	0.0	POL	NPA	1	3
4432	1.0	BRE	REP	1	5
4433	0.0	DAD	DEM	0	3
4434	1.0	DAD	INT	1	4
4435	1.0	VOL	REP	1	5
4436	1.0	LEE	DEM	1	3
4437	1.0	VOL	REP	0	5
4438	1.0	ORA	DEM	1	6
4439	1.0	ORA	DEM	1	5
4440	1.0	DAD	DEM	0	4
4441	1.0	DAD	REP	0	4
4442	1.0	ORA	DEM	0	3
4443	1.0	PAL	DEM	0	3
4444	1.0	BRE	REP	1	5
4445	1.0	BRO	DEM	0	3
4446	1.0	PIN	DEM	1	5
4447	1.0	PAL	DEM	1	4
4448	1.0	DAD	NPA	1	4
4449	1.0	HIL	NPA	1	4
4450	1.0	BRO	DEM	1	3
4451	1.0	HIL	DEM	0	5
4452	1.0	PAS	REP	1	5
4453	1.0	BRO	DEM	1	3
4454	1.0	DAD	NPA	0	9
4455	0.0	DAD	INT	0	4
4456	0.0	OSC	REP	0	4
4457	0.0	DAD	DEM	0	4
4458	1.0	SEM	DEM	0	5
4459	1.0	DUV	REP	0	4
4460	1.0	DAD	REP	1	4
4461	1.0	HIL	DEM	0	4
4462	1.0	PAL	REP	1	5
4463	1.0	HIL	REP	0	5
4464	1.0	PAL	NPA	0	5
4465	1.0	HIG	REP	1	5
4466	1.0	ESC	DEM	0	2
4467	0.0	BRO	DEM	1	3
4468	0.0	POL	REP	0	4
4469	1.0	DAD	DEM	1	4
4470	1.0	PAL	NPA	1	5
